content_id,content_type,language,genre,duration,release_date,rating,episode_count,season_count
cont_1203_14_34,series,marathi,drama,2880000,2018-10-23,6,34,14
cont_3565_11_27,series,telugu,drama,3240000,2013-05-12,1,27,11
cont_459_40_3,series,english,documentary,3060000,2001-11-20,9,3,40
cont_3681_3_8,series,bengali,drama,2700000,2006-11-12,1,8,3
cont_1662_8_15,series,hindi,drama,3720000,2019-07-07,6,15,8
cont_3004_9_12,series,hindi,drama,2520000,2000-06-15,6,12,9
cont_4724_6_22,series,hindi,drama,3900000,2003-01-06,3,22,6
cont_1949_2_23,series,malayalam,comedy,4620000,2008-05-11,9,23,2
cont_139_5_13,series,telugu,drama,3300000,1996-01-09,8,13,5
cont_426_14_25,series,telugu,comedy,2760000,2014-10-15,4,25,14
cont_4710_6_15,series,hindi,drama,3480000,2000-12-11,1,15,6
cont_4572_6_22,series,marathi,action,3840000,2015-12-03,1,22,6
cont_2956_3_22,series,english,comedy,2760000,2019-09-25,5,22,3
cont_3454_6_12,series,punjabi,comedy,2880000,1996-12-13,8,12,6
cont_3352_2_3,series,english,drama,3000000,2000-10-27,2,3,2
cont_2136_2_52,series,english,action,3360000,2010-01-19,1,52,2
cont_355_4_33,series,english,sci-fi,3540000,2005-08-03,9,33,4
cont_4393_12_5,series,gujarati,drama,3360000,2002-03-16,7,5,12
cont_1468_3_28,series,hindi,comedy,3780000,2005-07-05,4,28,3
cont_3033_1_44,series,hindi,drama,3300000,1993-05-25,7,44,1
cont_2798_2_6,series,hindi,action,3240000,1992-05-29,5,6,2
cont_2792_7_3,series,gujarati,drama,3180000,2001-04-10,10,3,7
cont_1485_8_43,series,marathi,drama,2700000,2020-12-03,7,43,8
cont_3371_4_28,series,hindi,drama,3480000,1997-10-06,3,28,4
cont_4686_6_19,series,hindi,comedy,3480000,2013-10-21,2,19,6
cont_2722_9_17,series,malayalam,drama,4800000,2016-10-23,2,17,9
cont_1212_6_1,series,hindi,action,3660000,2014-10-18,2,1,6
cont_2629_8_10,series,telugu,drama,2400000,2018-06-21,3,10,8
cont_1286_8_28,series,hindi,drama,3360000,2012-05-16,6,28,8
cont_475_12_19,series,english,drama,5160000,2009-07-24,10,19,12
cont_1226_7_16,series,marathi,action,2760000,2009-10-11,6,16,7
cont_2782_12_17,series,tamil,drama,3660000,2015-11-13,4,17,12
cont_1208_14_11,series,hindi,comedy,3300000,2000-09-14,5,11,14
cont_3160_9_29,series,tamil,drama,3360000,2008-07-05,4,29,9
cont_4468_5_34,series,hindi,drama,3420000,2010-05-11,2,34,5
cont_2053_11_3,series,hindi,drama,3180000,2003-08-26,5,3,11
cont_328_15_19,series,hindi,drama,3660000,2014-04-04,9,19,15
cont_3472_1_12,series,english,action,4500000,1998-06-05,10,12,1
cont_4654_1_18,series,gujarati,comedy,2640000,1998-07-20,3,18,1
cont_4601_3_26,series,hindi,drama,3000000,1997-06-03,6,26,3
cont_2917_3_54,series,hindi,action,4080000,1997-02-16,10,54,3
cont_1935_1_4,series,hindi,comedy,3060000,1995-04-25,5,4,1
cont_1846_8_11,series,hindi,drama,3060000,2006-08-16,2,11,8
cont_356_19_1,series,english,comedy,3120000,2000-02-10,2,1,19
cont_593_22_11,series,telugu,sci-fi,4380000,2011-05-02,5,11,22
cont_4572_5_36,series,marathi,action,3240000,2014-12-08,1,36,5
cont_4763_6_28,series,hindi,drama,2700000,2009-05-20,5,28,6
cont_1212_9_8,series,hindi,action,3660000,2016-09-13,2,8,9
cont_4453_1_18,series,tamil,drama,3420000,1992-03-03,8,18,1
cont_1942_11_20,series,hindi,drama,2760000,2012-11-19,3,20,11
cont_480_1_16,series,hindi,drama,3480000,1996-10-27,6,16,1
cont_2708_4_35,series,hindi,action,4980000,2005-09-23,5,35,4
cont_385_10_32,series,hindi,drama,3120000,2005-05-13,3,32,10
cont_3384_4_19,series,hindi,horror,2880000,2007-08-04,2,19,4
cont_1203_4_50,series,marathi,drama,2880000,2000-04-12,6,50,4
cont_3641_7_21,series,hindi,drama,4200000,2015-01-06,9,21,7
cont_3257_12_42,series,tamil,drama,3120000,2014-04-15,5,42,12
cont_3122_4_22,series,tamil,action,3480000,2017-05-17,1,22,4
cont_1808_2_2,series,tamil,action,4740000,2020-03-11,7,2,2
cont_1958_1_30,series,hindi,action,3000000,2005-09-24,2,30,1
cont_149_5_7,series,kannada,action,3240000,1998-03-19,1,7,5
cont_1680_13_29,series,hindi,drama,3480000,2020-08-14,9,29,13
cont_3414_2_3,series,punjabi,drama,3420000,2014-05-07,4,3,2
cont_951_9_18,series,hindi,action,2760000,2012-08-21,6,18,9
cont_1315_9_9,series,hindi,sci-fi,2940000,2002-07-03,9,9,9
cont_3039_4_1,series,hindi,drama,3000000,2002-12-09,6,1,4
cont_3241_15_2,series,telugu,comedy,2700000,2020-04-26,9,2,15
cont_148_8_37,series,marathi,action,3840000,2015-07-24,9,37,8
cont_2958_13_1,series,hindi,drama,3480000,2018-02-14,5,1,13
cont_837_6_28,series,hindi,horror,3000000,2018-12-12,1,28,6
cont_210_2_8,series,english,drama,3420000,2013-06-04,8,8,2
cont_4086_7_42,series,hindi,action,4020000,2006-11-19,6,42,7
cont_4311_7_4,series,english,drama,4740000,2020-07-24,7,4,7
cont_3116_1_2,series,marathi,comedy,2880000,2011-01-06,2,2,1
cont_3821_11_21,series,telugu,drama,2700000,2018-09-15,1,21,11
cont_3191_17_13,series,english,action,3960000,2007-10-13,10,13,17
cont_2918_2_14,series,marathi,comedy,3660000,2004-06-23,1,14,2
cont_2573_3_20,series,hindi,drama,2940000,2011-10-05,5,20,3
cont_1046_8_12,series,english,comedy,2640000,2018-06-11,2,12,8
cont_1873_11_27,series,english,comedy,3240000,2007-07-16,3,27,11
cont_491_3_8,series,telugu,sci-fi,4860000,2000-01-28,4,8,3
cont_2772_9_4,series,hindi,drama,2940000,2004-11-16,7,4,9
cont_1876_1_4,sports,english,cricket,3720000,2012-12-04,0,4,1
cont_4811_3_4,series,telugu,drama,3540000,2015-03-06,7,4,3
cont_4601_8_14,series,hindi,drama,2580000,2002-12-10,6,14,8
cont_1658_1_9,sports,hindi,football,5040000,2004-04-11,0,9,1
cont_4687_1_30,series,tamil,drama,3420000,2010-02-02,7,30,1
cont_1121_5_3,series,marathi,drama,5280000,2020-07-03,1,3,5
cont_1896_4_41,series,hindi,comedy,2460000,2012-01-18,10,41,4
cont_2837_7_10,series,hindi,drama,3000000,2017-06-16,2,10,7
cont_2776_4_20,series,hindi,sci-fi,2640000,1996-07-05,3,20,4
cont_4059_9_5,series,hindi,comedy,3300000,2004-05-18,9,5,9
cont_1521_6_11,series,hindi,sci-fi,2700000,2000-03-24,1,11,6
cont_2677_5_19,series,hindi,drama,3360000,2012-02-19,6,19,5
cont_2185_9_21,series,english,drama,2580000,2012-02-07,4,21,9
cont_1505_1_19,series,telugu,drama,2820000,2019-07-30,10,19,1
cont_4710_3_13,series,hindi,drama,3900000,1997-05-01,1,13,3
cont_1286_9_35,series,hindi,drama,3660000,2014-04-12,6,35,9
cont_3939_6_3,series,bengali,action,4140000,1993-08-31,9,3,6
cont_808_13_11,series,malayalam,drama,4440000,2012-11-25,9,11,13
cont_3470_9_38,series,english,horror,3000000,2008-03-28,8,38,9
cont_1203_13_15,series,marathi,drama,3000000,2016-04-12,6,15,13
cont_4944_5_27,series,english,drama,4080000,2013-08-10,2,27,5
cont_4427_8_46,series,hindi,action,4920000,2016-11-28,2,46,8
cont_2700_13_21,series,hindi,drama,3240000,2012-02-19,10,21,13
cont_3975_1_2,sports,hindi,football,2820000,1995-07-05,0,2,1
cont_1234_19_9,series,english,action,3120000,2009-09-14,6,9,19
cont_4688_1_15,series,punjabi,documentary,2880000,1996-11-04,9,15,1
cont_4679_5_22,series,hindi,drama,2760000,2006-08-24,6,22,5
cont_4213_3_8,series,english,horror,3060000,2008-07-24,5,8,3
cont_837_5_36,series,hindi,horror,3240000,2017-12-17,1,36,5
cont_3420_8_37,series,malayalam,comedy,3180000,2005-07-27,6,37,8
cont_1638_1_1,sports,hindi,cricket,2880000,2014-07-28,0,1,1
cont_1909_1_5,sports,english,cricket,2820000,2003-12-23,0,5,1
cont_2163_1_16,series,marathi,comedy,2880000,2013-11-11,5,16,1
cont_2196_6_22,series,kannada,drama,5280000,2000-12-19,7,22,6
cont_1177_1_2,sports,hindi,cricket,5520000,1998-02-06,0,2,1
cont_3970_6_16,series,tamil,documentary,3840000,2002-08-11,4,16,6
cont_673_10_25,series,punjabi,comedy,3480000,2015-09-22,2,25,10
cont_4314_1_3,sports,hindi,cricket,3540000,2011-01-01,0,3,1
cont_1395_3_16,series,hindi,drama,3300000,2000-06-07,1,16,3
cont_3195_13_26,series,telugu,comedy,2700000,2008-05-17,8,26,13
cont_210_7_22,series,english,drama,2880000,2019-06-21,8,22,7
cont_4472_3_6,series,english,drama,3360000,2014-01-10,3,6,3
cont_2359_6_39,series,hindi,drama,3120000,2014-05-23,2,39,6
cont_1252_23_6,series,hindi,drama,3000000,2006-07-31,7,6,23
cont_286_1_37,series,telugu,drama,2760000,2001-12-05,1,37,1
cont_3399_6_17,series,hindi,horror,3600000,2020-10-19,1,17,6
cont_4047_11_13,series,hindi,drama,3420000,1998-12-24,3,13,11
cont_475_20_3,series,english,drama,5040000,2018-10-05,10,3,20
cont_4571_1_10,series,telugu,comedy,2760000,1992-06-27,1,10,1
cont_2837_4_35,series,hindi,drama,3360000,2013-12-10,2,35,4
cont_2227_6_5,series,telugu,drama,2460000,2000-06-21,7,5,6
cont_356_21_4,series,english,comedy,2520000,2000-12-06,2,4,21
cont_3497_5_13,series,kannada,comedy,4740000,2003-05-28,4,13,5
cont_4597_10_8,series,hindi,drama,3300000,2017-04-01,4,8,10
cont_3750_1_4,sports,english,basketball,4380000,2015-04-07,0,4,1
cont_2308_29_8,series,malayalam,horror,3900000,2012-12-09,1,8,29
cont_4330_2_6,series,english,documentary,2700000,2016-03-23,2,6,2
cont_3237_2_44,series,hindi,action,4800000,2020-07-05,5,44,2
cont_1678_3_12,series,hindi,documentary,3720000,2016-03-01,7,12,3
cont_4410_4_25,series,english,comedy,3840000,2015-09-26,6,25,4
cont_3600_13_18,series,telugu,drama,3000000,2003-04-26,10,18,13
cont_266_1_3,series,english,drama,2940000,2007-01-08,2,3,1
cont_973_7_20,series,hindi,comedy,3120000,2009-07-22,4,20,7
cont_4187_16_24,series,telugu,horror,2700000,2019-09-22,7,24,16
cont_2615_4_9,series,tamil,documentary,3540000,2015-03-27,9,9,4
cont_3756_2_23,series,tamil,drama,3120000,2010-08-05,7,23,2
cont_310_13_24,series,english,comedy,4260000,2008-12-11,4,24,13
cont_938_1_14,series,hindi,drama,3360000,2004-12-25,9,14,1
cont_673_8_2,series,punjabi,comedy,3720000,2011-08-14,2,2,8
cont_3125_1_4,series,malayalam,horror,3060000,2013-10-14,10,4,1
cont_1704_9_2,series,tamil,drama,4260000,2017-04-20,1,2,9
cont_4433_1_25,series,hindi,comedy,3300000,2020-05-27,3,25,1
cont_3352_3_3,series,english,drama,2940000,2001-08-11,2,3,3
cont_1226_1_37,series,marathi,action,2940000,1999-08-17,6,37,1
cont_13_4_9,series,english,drama,5040000,2010-01-11,7,9,4
cont_3124_4_18,series,hindi,drama,3360000,2013-11-23,3,18,4
cont_3696_5_15,series,hindi,drama,5220000,2018-11-07,2,15,5
cont_2381_11_28,series,english,drama,3240000,2007-06-27,7,28,11
cont_1451_1_1,series,hindi,drama,2940000,2019-07-22,4,1,1
cont_2776_5_5,series,hindi,sci-fi,2820000,1997-04-19,3,5,5
cont_3792_1_34,series,english,comedy,4260000,1999-12-11,5,34,1
cont_3391_1_3,sports,english,cricket,4740000,2017-08-17,0,3,1
cont_2338_12_10,series,hindi,drama,4200000,2003-12-17,1,10,12
cont_3549_7_8,series,english,drama,3240000,2013-09-11,4,8,7
cont_4213_24_7,series,english,horror,3060000,2020-04-04,5,7,24
cont_890_8_28,series,telugu,drama,3480000,2009-04-19,4,28,8
cont_185_21_10,series,hindi,drama,3240000,2011-10-16,1,10,21
cont_1798_5_11,series,hindi,drama,2640000,2010-07-19,10,11,5
cont_2719_10_12,series,hindi,comedy,3840000,2008-05-04,2,12,10
cont_127_7_4,series,oriya,action,2580000,2012-08-17,6,4,7
cont_1959_1_11,series,hindi,comedy,3000000,2008-03-04,4,11,1
cont_2456_8_1,series,hindi,action,3600000,2018-07-25,7,1,8
cont_2453_11_8,series,hindi,action,3360000,2011-07-06,6,8,11
cont_4767_2_40,series,hindi,action,2880000,2008-04-06,2,40,2
cont_2915_4_8,series,hindi,action,3000000,2019-01-10,2,8,4
cont_1426_3_18,series,english,drama,4320000,2001-02-20,7,18,3
cont_4906_2_22,series,hindi,drama,4020000,2008-01-08,2,22,2
cont_3641_6_4,series,hindi,drama,4560000,2013-02-09,9,4,6
cont_1306_9_4,series,telugu,drama,2880000,2010-12-26,8,4,9
cont_1549_3_6,series,hindi,comedy,3240000,2000-06-12,9,6,3
cont_526_2_20,series,english,drama,2580000,2013-05-22,2,20,2
cont_666_3_1,series,hindi,drama,2880000,2011-02-19,2,1,3
cont_633_1_11,series,telugu,drama,3480000,2017-07-05,4,11,1
cont_593_14_3,series,telugu,sci-fi,4560000,2003-09-17,5,3,14
cont_620_2_4,series,kannada,action,3480000,2016-08-02,1,4,2
cont_4187_17_21,series,telugu,horror,2640000,2020-07-18,7,21,17
cont_233_3_7,series,hindi,comedy,3660000,2017-10-15,2,7,3
cont_443_3_25,series,english,comedy,2880000,2012-11-29,1,25,3
cont_328_2_5,series,hindi,drama,3480000,2005-09-06,9,5,2
cont_2079_2_23,series,english,drama,3540000,2001-03-15,4,23,2
cont_4208_5_24,series,marathi,comedy,4560000,2013-12-06,5,24,5
cont_3875_1_5,series,telugu,drama,3120000,1997-10-29,9,5,1
cont_3191_26_9,series,english,action,3600000,2012-09-04,10,9,26
cont_4379_2_9,series,hindi,drama,3300000,2008-09-19,2,9,2
cont_3237_1_32,series,hindi,action,4980000,2018-07-16,5,32,1
cont_4934_7_4,series,tamil,documentary,3360000,2004-01-11,6,4,7
cont_4838_4_1,series,bengali,drama,3180000,2013-10-13,4,1,4
cont_3470_2_38,series,english,horror,2820000,1998-05-08,8,38,2
cont_4468_9_12,series,hindi,drama,3300000,2015-09-06,2,12,9
cont_696_4_38,series,gujarati,sci-fi,2580000,2015-10-01,6,38,4
cont_4524_2_6,series,hindi,drama,3000000,2006-06-01,3,6,2
cont_2975_4_13,series,hindi,comedy,3180000,2014-03-02,6,13,4
cont_2459_13_36,series,hindi,drama,2700000,2013-01-17,5,36,13
cont_3375_13_5,series,english,action,3480000,2012-10-02,5,5,13
cont_4724_1_35,series,hindi,drama,3780000,1996-07-17,3,35,1
cont_2650_4_9,series,hindi,drama,3720000,2019-07-07,7,9,4
cont_526_1_45,series,english,drama,2880000,2012-08-19,2,45,1
cont_3970_14_1,series,tamil,documentary,3480000,2014-06-21,4,1,14
cont_287_15_25,series,hindi,drama,4380000,2017-04-28,7,25,15
cont_2_4_34,series,hindi,horror,3180000,2005-06-29,8,34,4
cont_3674_9_24,series,hindi,action,4380000,2011-05-07,4,24,9
cont_1618_4_21,series,english,drama,2640000,2011-12-21,5,21,4
cont_4577_3_29,series,hindi,drama,4200000,2003-08-06,1,29,3
cont_1481_1_32,series,hindi,action,4980000,1997-04-21,9,32,1
cont_4086_1_4,series,hindi,action,3960000,1993-10-22,6,4,1
cont_2629_6_20,series,telugu,drama,2520000,2017-05-09,3,20,6
cont_498_22_19,series,marathi,drama,4620000,2014-08-19,9,19,22
cont_4059_5_12,series,hindi,comedy,3660000,2001-06-15,9,12,5
cont_1736_7_4,series,gujarati,drama,3180000,2009-01-27,9,4,7
cont_1700_8_26,series,tamil,drama,3180000,2001-07-14,8,26,8
cont_287_6_30,series,hindi,drama,4680000,2007-06-08,7,30,6
cont_2079_8_11,series,english,drama,3660000,2007-07-06,4,11,8
cont_3542_1_13,series,english,drama,3060000,2013-02-12,9,13,1
cont_1808_1_32,series,tamil,action,4740000,2019-11-12,7,32,1
cont_1310_15_8,series,hindi,action,2760000,2008-07-03,7,8,15
cont_2655_8_5,series,hindi,horror,3900000,2005-01-26,6,5,8
cont_3524_1_3,sports,hindi,cricket,4680000,1994-07-15,0,3,1
cont_3792_5_6,series,english,comedy,4140000,2004-10-21,5,6,5
cont_321_6_18,series,hindi,drama,3360000,2013-05-11,4,18,6
cont_4904_13_20,series,hindi,action,3300000,2019-12-07,9,20,13
cont_2485_10_8,series,hindi,drama,3180000,2012-08-09,6,8,10
cont_1739_3_28,series,english,drama,2700000,2002-09-24,9,28,3
cont_2380_10_7,series,hindi,drama,5340000,2007-10-12,4,7,10
cont_4118_7_8,series,marathi,drama,2520000,2019-12-24,3,8,7
cont_2789_3_45,series,hindi,comedy,2640000,2019-11-16,5,45,3
cont_3160_4_25,series,tamil,drama,3360000,2000-04-30,4,25,4
cont_1798_6_3,series,hindi,drama,2820000,2012-02-27,10,3,6
cont_3386_3_18,series,malayalam,comedy,3660000,2008-01-14,7,18,3
cont_877_1_12,series,hindi,comedy,3840000,2013-05-10,2,12,1
cont_1421_22_4,series,telugu,sci-fi,3120000,2018-03-26,9,4,22
cont_1283_8_23,series,tamil,drama,4860000,2002-10-27,1,23,8
cont_4246_10_36,series,hindi,drama,2940000,2008-03-12,2,36,10
cont_2946_1_27,series,telugu,drama,2520000,2000-03-05,10,27,1
cont_1942_5_10,series,hindi,drama,2820000,2000-12-04,3,10,5
cont_1727_1_7,series,english,drama,2880000,2017-11-12,6,7,1
cont_1892_3_20,series,hindi,drama,2940000,2000-02-16,5,20,3
cont_1602_2_48,series,punjabi,comedy,2880000,2001-02-09,9,48,2
cont_1896_1_13,series,hindi,comedy,2820000,2005-10-21,10,13,1
cont_185_4_4,series,hindi,drama,3540000,2004-05-01,1,4,4
cont_3352_9_17,series,english,drama,2760000,2006-10-20,2,17,9
cont_149_9_23,series,kannada,action,3000000,2004-07-09,1,23,9
cont_3979_5_13,series,tamil,drama,2700000,2012-06-24,3,13,5
cont_2915_2_54,series,hindi,action,3240000,2016-12-27,2,54,2
cont_4862_1_7,sports,hindi,cricket,5280000,2017-05-02,0,7,1
cont_1203_10_17,series,marathi,drama,3000000,2010-08-18,6,17,10
cont_3162_3_4,series,hindi,action,3480000,2016-03-20,10,4,3
cont_4009_10_3,series,hindi,drama,3600000,2020-06-03,5,3,10
cont_1275_4_12,series,hindi,comedy,2760000,2012-09-09,8,12,4
cont_837_6_35,series,hindi,horror,3540000,2019-03-06,1,35,6
cont_1492_12_7,series,hindi,drama,2760000,2018-09-05,6,7,12
cont_756_6_30,series,hindi,drama,3000000,2005-06-17,5,30,6
cont_4149_4_9,series,telugu,drama,4500000,2006-09-21,6,9,4
cont_2270_24_9,series,hindi,comedy,2460000,2011-10-16,4,9,24
cont_3150_4_3,series,hindi,drama,2820000,1996-04-17,7,3,4
cont_3347_10_3,series,hindi,drama,3660000,2016-01-17,8,3,10
cont_1681_1_17,series,hindi,sci-fi,4860000,2019-10-07,3,17,1
cont_2151_20_3,series,hindi,drama,3480000,2020-12-29,5,3,20
cont_1955_10_28,series,telugu,documentary,2400000,2003-09-12,7,28,10
cont_1226_4_16,series,marathi,action,2880000,2004-05-10,6,16,4
cont_43_5_17,series,marathi,drama,2760000,2003-12-05,2,17,5
cont_4003_8_6,series,malayalam,drama,2940000,2003-03-03,5,6,8
cont_3791_15_1,series,english,drama,5400000,1999-04-26,2,1,15
cont_4086_1_9,series,hindi,action,3780000,1993-12-21,6,9,1
cont_4037_2_19,series,telugu,horror,3240000,2006-11-06,2,19,2
cont_4654_9_14,series,gujarati,comedy,2460000,2005-07-07,3,14,9
cont_3040_6_12,series,hindi,drama,3480000,1998-06-02,9,12,6
cont_1704_3_24,series,tamil,drama,4380000,2011-04-28,1,24,3
cont_43_7_43,series,marathi,drama,3240000,2008-06-17,2,43,7
cont_2358_5_29,series,telugu,drama,3480000,2009-08-10,10,29,5
cont_882_29_9,series,hindi,comedy,2880000,2001-11-21,9,9,29
cont_4446_33_12,series,malayalam,drama,2700000,2010-07-12,7,12,33
cont_139_26_13,series,telugu,drama,3120000,2011-03-15,8,13,26
cont_4111_4_27,series,telugu,drama,3420000,1998-11-26,10,27,4
cont_3582_1_13,series,marathi,comedy,3000000,2007-08-27,1,13,1
cont_1718_18_6,series,hindi,drama,3180000,2013-08-28,6,6,18
cont_1607_4_20,series,hindi,action,4440000,2015-07-29,9,20,4
cont_1616_6_21,series,telugu,comedy,3420000,2009-11-26,1,21,6
cont_2456_3_24,series,hindi,action,3180000,2014-07-22,7,24,3
cont_3756_4_5,series,tamil,drama,3300000,2012-01-15,7,5,4
cont_3920_6_30,series,hindi,drama,3600000,2019-03-25,7,30,6
cont_2381_4_27,series,english,drama,3180000,2000-04-28,7,27,4
cont_2485_11_6,series,hindi,drama,3180000,2013-03-13,6,6,11
cont_1094_7_7,series,telugu,drama,3420000,2018-03-13,1,7,7
cont_2311_7_7,series,bengali,comedy,3540000,2004-02-19,4,7,7
cont_1775_1_5,sports,english,football,3420000,2000-05-06,0,5,1
cont_3892_1_11,sports,hindi,cricket,4680000,2001-04-24,0,11,1
cont_120_6_19,series,hindi,sci-fi,2760000,2019-04-25,2,19,6
cont_2307_8_2,series,english,drama,3120000,2012-11-29,3,2,8
cont_615_7_9,series,hindi,horror,4680000,1999-06-16,9,9,7
cont_2459_7_10,series,hindi,drama,3000000,2003-02-15,5,10,7
cont_2_4_37,series,hindi,horror,3720000,2005-08-04,8,37,4
cont_658_3_23,series,hindi,action,3840000,1997-06-25,3,23,3
cont_760_4_31,series,hindi,comedy,4380000,2005-11-30,8,31,4
cont_2509_4_17,series,tamil,documentary,3240000,2019-10-13,4,17,4
cont_73_12_2,series,hindi,documentary,3900000,1995-10-14,3,2,12
cont_4732_4_3,series,tamil,drama,3300000,2019-09-19,10,3,4
cont_4962_6_15,series,hindi,comedy,3300000,2020-07-13,5,15,6
cont_4027_4_9,series,malayalam,drama,3300000,2013-11-28,1,9,4
cont_3241_7_11,series,telugu,comedy,2820000,2011-02-25,9,11,7
cont_2019_1_10,series,bengali,drama,3720000,2017-03-04,10,10,1
cont_3081_1_30,series,english,drama,3480000,1999-10-11,1,30,1
cont_4111_4_6,series,telugu,drama,3300000,1998-03-19,10,6,4
cont_676_10_4,series,hindi,drama,3180000,2020-02-08,3,4,10
cont_2185_15_6,series,english,drama,2580000,2015-10-01,4,6,15
cont_104_1_36,series,hindi,drama,2880000,2016-07-21,10,36,1
cont_710_3_8,series,hindi,drama,3420000,2006-02-09,6,8,3
cont_3191_4_3,series,english,action,4020000,2000-03-11,10,3,4
cont_1631_6_9,series,hindi,drama,3900000,2008-06-08,9,9,6
cont_2876_12_12,series,hindi,comedy,3480000,2018-07-27,10,12,12
cont_1350,movies,hindi,action,7740000,2012-06-11,3,0,0
cont_4497_1_2,series,hindi,documentary,2940000,2000-09-13,7,2,1
cont_1210_24_10,series,hindi,drama,5520000,2018-03-10,9,10,24
cont_1625_11_26,series,hindi,comedy,5520000,2012-11-25,9,26,11
cont_737_10_21,series,hindi,drama,4860000,2005-06-23,4,21,10
cont_3510_5_18,series,hindi,drama,3420000,2016-04-02,3,18,5
cont_4605_2_11,series,hindi,drama,3180000,2003-07-06,1,11,2
cont_839_9_16,series,hindi,comedy,2880000,2006-02-01,2,16,9
cont_4572_3_27,series,marathi,action,3480000,2011-10-01,1,27,3
cont_1137_2_10,series,hindi,action,3480000,2017-11-05,7,10,2
cont_2301_4_7,series,hindi,drama,3180000,2016-08-02,7,7,4
cont_1203_6_28,series,marathi,drama,3300000,2003-05-15,6,28,6
cont_4215_4_12,series,telugu,documentary,2520000,2014-09-02,10,12,4
cont_4445_11_25,series,kannada,action,4620000,2009-03-01,4,25,11
cont_4591_6_21,series,hindi,drama,3720000,2000-06-21,7,21,6
cont_3189_21_11,series,hindi,action,2940000,2010-11-16,4,11,21
cont_4040_3_23,series,hindi,drama,3540000,2000-03-25,1,23,3
cont_2869_1_1,sports,english,badminton,4620000,1990-12-20,0,1,1
cont_1696_2_14,series,hindi,comedy,3540000,1993-03-23,5,14,2
cont_848_2_8,series,english,drama,3360000,2012-02-26,1,8,2
cont_4033_1_4,sports,hindi,football,10860000,2004-11-22,0,4,1
cont_3515_14_6,series,hindi,drama,3720000,2015-04-26,1,6,14
cont_4601_12_4,series,hindi,drama,2880000,2007-05-06,6,4,12
cont_2618_1_12,series,hindi,comedy,3360000,2010-10-25,5,12,1
cont_3739_3_6,series,gujarati,drama,3480000,2005-12-13,6,6,3
